FID,COUNTYNS,GEOID,ALAND,AWATER,NAME,State,Avg household size,Population,Popdens
2737,1383999,48427,3168019238,15346371,Starr County,Texas,3.9,63894,20.16843813
2738,1384000,48429,2322497227,64147707,Stephens County,Texas,2.72,9372,4.0353116
2739,1384001,48431,2391722770,167451,Sterling County,Texas,2.39,1141,0.47706198
2740,1384002,48433,2373238700,10177387,Stonewall County,Texas,2.29,1385,0.583590686
2741,1384003,48435,3765674778,1277066,Sutton County,Texas,2.59,3865,1.026376474
2742,1384004,48437,2305502704,27277988,Swisher County,Texas,2.71,7484,3.246146702
2743,1384005,48439,2236833515,100104623,Tarrant County,Texas,2.86,2019977,903.0520092
2744,1384006,48441,2371228263,9760311,Taylor County,Texas,2.62,136348,57.50100154
2745,1384007,48443,6107235409,105866,Terrell County,Texas,2.18,862,0.14114406
2746,1384008,48445,2302083289,5443860,Terry County,Texas,2.85,12615,5.47981911
2747,1384009,48447,2363499444,7586186,Throckmorton County,Texas,2.21,1567,0.662999944
2748,1384010,48449,1051683621,50727817,Titus County,Texas,3.04,32730,31.1215268
2749,1384011,48451,3941965407,48077315,Tom Green County,Texas,2.58,117466,29.7988409
2750,1384012,48453,2568875749,80789808,Travis County,Texas,2.57,1203166,468.3628628
2751,1384013,48455,1796924651,52256860,Trinity County,Texas,2.44,14569,8.107741185
2752,1384014,48457,2394158698,29093507,Tyler County,Texas,2.67,21496,8.978519268
2753,1384015,48459,1509910100,24878888,Upshur County,Texas,2.87,40769,27.00094529
2754,1384016,48461,3215010600,464309,Upton County,Texas,2.74,3634,1.130322867
2755,1384017,48463,4019455749,17385902,Uvalde County,Texas,3.05,27009,6.71956645
2756,1384018,48465,8144863664,227711337,Val Verde County,Texas,3.07,49027,6.019376385
2757,1384019,48467,2182235201,44164928,Van Zandt County,Texas,2.74,54368,24.91390478
2758,1384020,48469,2284644914,17425944,Victoria County,Texas,2.79,91970,40.25570864
2759,1384021,48471,2031124895,44747190,Walker County,Texas,2.47,71539,35.22136929
2760,1384022,48473,1329535449,11622558,Waller County,Texas,3.07,49987,37.59734277
2761,1384023,48475,2164201063,624206,Ward County,Texas,2.9,11586,5.353476716
2762,1384024,48477,1564829004,45497797,Washington County,Texas,2.62,34796,22.23629541
2763,1384025,48479,8706186712,36555086,Webb County,Texas,3.65,272053,31.24823864
2764,1384026,48481,2813117310,21287759,Wharton County,Texas,2.69,41551,14.77044695
2765,1384027,48483,2368603579,2481258,Wheeler County,Texas,2.4,5482,2.314443856
2766,1384028,48485,1625459958,13644096,Wichita County,Texas,2.43,131818,81.09581497
2767,1384029,48487,2514738099,18202665,Wilbarger County,Texas,2.33,12906,5.132144777
2768,1384030,48489,1529622790,501704013,Willacy County,Texas,3.48,21754,14.22180693
2769,1384031,48491,2896482213,41627400,Williamson County,Texas,2.99,527057,181.9645215
2770,1384032,48493,2081662854,12111365,Wilson County,Texas,3.01,48198,23.15360526
2771,1384033,48495,2178876162,19838,Winkler County,Texas,2.99,7802,3.580745035
2772,1384034,48497,2342369004,47038990,Wise County,Texas,2.88,64639,27.59556666
2773,1384035,48499,1671177481,130725856,Wood County,Texas,2.56,43815,26.21804117
2774,1384036,48501,2071252477,34329,Yoakum County,Texas,3.2,8571,4.13807592
2775,1384037,48503,2368538309,42373290,Young County,Texas,2.51,18114,7.647754706
2776,1384038,48505,2585876219,154370982,Zapata County,Texas,3.25,14369,5.556723827
2777,1384039,48507,3360268880,11208707,Zavala County,Texas,3.4,12131,3.61012777
2778,1448015,49001,6689681807,5298466,Beaver County,Utah,2.8,6443,0.963125031
2779,1455966,49003,14881016770,2547651536,Box Elder County,Utah,3.04,53001,3.561651789
2780,1448017,49005,3016638905,21097697,Cache County,Utah,3.18,122336,40.55374337
2781,1448018,49007,3831067717,15844443,Carbon County,Utah,2.54,20356,5.313401251
2782,1448019,49009,1805185916,61230034,Daggett County,Utah,3.31,612,0.339023252
2783,1448020,49011,774500758,870693255,Davis County,Utah,3.29,340621,439.7942758
2784,1448021,49013,8379502727,38797815,Duchesne County,Utah,2.99,20219,2.41291168
2785,1448022,49015,11557242839,24843841,Emery County,Utah,2.83,10248,0.88671668
2786,1448023,49017,13403572581,85610783,Garfield County,Utah,2.74,5017,0.374303192
2787,1448024,49019,9512361710,31552275,Grand County,Utah,2.38,9616,1.010895117
2788,1448025,49021,8537474421,11390956,Iron County,Utah,3.03,49691,5.820339547
2789,1455158,49023,8784407493,36542088,Juab County,Utah,3.18,10948,1.246299196
2790,1448026,49025,10333912578,306169207,Kane County,Utah,2.73,7350,0.711250453
2791,1448027,49027,17106839710,600835681,Millard County,Utah,2.91,12733,0.744322167
2792,1448028,49029,1577739393,4437369,Morgan County,Utah,3.45,11391,7.219823534
2793,1448029,49031,1964345863,20285697,Piute County,Utah,3.74,1904,0.96927941
2794,1448030,49033,2664700964,149106532,Rich County,Utah,3.78,2350,0.881900083
2795,1448031,49035,1921943668,164903351,Salt Lake County,Utah,3,1120805,583.1622532
2796,1448032,49037,20253132571,293860285,San Juan County,Utah,3.73,15281,0.754500567
2797,1448033,49039,4117901470,32049371,Sanpete County,Utah,3.09,29366,7.131302246
2798,1448034,49041,4947999999,20260738,Sevier County,Utah,2.86,21118,4.267987066
2799,1448035,49043,4844778489,26615946,Summit County,Utah,2.77,40511,8.361785805
2800,1448036,49045,17979556881,891073715,Tooele County,Utah,3.26,65185,3.625506481
2801,1448037,49047,11609319533,56115725,Uintah County,Utah,3.38,36323,3.128779417
2802,1448038,49049,5189357942,364153797,Utah County,Utah,3.58,590440,113.7790082
2803,1448039,49051,3048467971,79114523,Wasatch County,Utah,3.17,30523,10.01257034
2804,1448040,49053,6287037057,7781671,Washington County,Utah,2.9,160537,25.53460375
2805,1448041,49055,6374011501,15049641,Wayne County,Utah,2.58,2694,0.422653771
2806,1448042,49057,1492522446,216457956,Weber County,Utah,2.97,247731,165.9814234
2807,1461757,50001,1984780360,107303300,Addison County,Vermont,2.31,36939,18.61112733
2808,1461758,50003,1748233047,6928008,Bennington County,Vermont,2.31,35920,20.54645979
2809,1461759,50005,1680951719,22386387,Caledonia County,Vermont,2.39,30425,18.09986548
2810,1461760,50007,1389750172,214227550,Chittenden County,Vermont,2.33,162052,116.6051304
2811,1461761,50009,1718717372,28683563,Essex County,Vermont,2.24,6208,3.611995841
2812,1461762,50011,1642360202,150203866,Franklin County,Vermont,2.62,49025,29.85033365
2813,1461763,50013,211881635,292317314,Grand Isle County,Vermont,2.35,6965,32.87212693
2814,1461764,50015,1188468702,12662636,Lamoille County,Vermont,2.32,25268,21.26097217
2815,1461765,50017,1779395261,12010626,Orange County,Vermont,2.3,28937,16.26226653
2816,1461766,50019,1796346996,71471486,Orleans County,Vermont,2.23,26911,14.98095861
2817,1461767,50021,2408213829,38757297,Rutland County,Vermont,2.27,59273,24.61284762
2818,1461768,50023,1779428779,21177320,Washington County,Vermont,2.26,58477,32.86279321
2819,1461769,50025,2034453051,32925199,Windham County,Vermont,2.16,43150,21.20963174
2820,1461770,50027,2511194819,19362098,Windsor County,Vermont,2.24,55427,22.07196335
2821,1480091,51001,1163706181,2229279715,Accomack County,Virginia,2.36,32742,28.13596811
2822,1675170,51003,1866007831,14230112,Albemarle County,Virginia,2.43,106355,56.99600947
2823,1673675,51005,1156608816,8170515,Alleghany County,Virginia,2.22,15286,13.21622297
2824,1497770,51007,920143514,8424053,Amelia County,Virginia,2.66,12854,13.96955997
2825,1480095,51009,1227554630,12898695,Amherst County,Virginia,2.56,31882,25.97196021
2826,1497238,51011,865622497,3219010,Appomattox County,Virginia,2.54,15577,17.99514229
2827,1480097,51013,67333000,273562,Arlington County,Virginia,2.18,231803,3442.635855
2828,1480098,51015,2504708478,9537636,Augusta County,Virginia,2.42,74701,29.82422931
2829,1673638,51017,1370626056,14039993,Bath County,Virginia,2.11,4393,3.20510469
2830,1674818,51019,1968605129,42118518,Bedford County,Virginia,2.48,77908,39.57522961
2831,1494613,51021,926311269,2547184,Bland County,Virginia,2.26,6447,6.95986351
2832,1674418,51023,1401900412,12124776,Botetourt County,Virginia,2.5,33222,23.69783168
2833,1493961,51025,1466539956,8381933,Brunswick County,Virginia,2.38,16665,11.36348173
2834,1497431,51027,1302386948,2804418,Buchanan County,Virginia,2.39,22138,16.99802047
2835,1501502,51029,1501215438,9911855,Buckingham County,Virginia,2.56,17004,11.32682197
2836,1674917,51031,1303300940,8894442,Campbell County,Virginia,2.38,55170,42.33097538
2837,1480107,51033,1366502845,24928486,Caroline County,Virginia,2.57,30184,22.0885014
2838,1480108,51035,1229582124,7586467,Carroll County,Virginia,2.39,29738,24.18545246
2839,1480109,51036,473494109,55492134,Charles City County,Virginia,2.45,6995,14.77315106
2840,1492442,51037,1231010119,5809378,Charlotte County,Virginia,2.63,12095,9.825264483
2841,1480111,51041,1097033443,34755427,Chesterfield County,Virginia,2.73,339447,309.4226545
2842,1690562,51043,455664152,5690611,Clarke County,Virginia,2.51,14365,31.52541172
2843,1673664,51045,849770458,2793174,Craig County,Virginia,2.25,5113,6.016918983
2844,1497831,51047,982089169,9005137,Culpeper County,Virginia,2.9,50450,51.37008084
2845,1494109,51049,770525894,5917831,Cumberland County,Virginia,2.46,9786,12.70041679
2846,1497376,51051,855860629,8082181,Dickenson County,Virginia,2.48,14960,17.47948146
2847,1690739,51053,1305091846,8954562,Dinwiddie County,Virginia,2.65,28308,21.69042745
2848,1480118,51057,665884530,74795130,Essex County,Virginia,2.43,11036,16.57344405
2849,1480119,51059,1012684309,40126920,Fairfax County,Virginia,2.88,1143529,1129.205805
2850,1480120,51061,1678326423,9635106,Fauquier County,Virginia,2.82,69115,41.18090441
2851,1494354,51063,986585627,2190752,Floyd County,Virginia,2.4,15666,15.87900692
2852,1494061,51065,743630414,10747025,Fluvanna County,Virginia,2.55,26282,35.34282556
2853,1494434,51067,1788700725,54378567,Franklin County,Virginia,2.37,56233,31.43790306
2854,1480124,51069,1070101640,5935153,Frederick County,Virginia,2.71,85153,79.57468414
2855,1494551,51071,925205279,11234370,Giles County,Virginia,2.39,16814,18.17326423
2856,1480126,51073,564117808,181754414,Gloucester County,Virginia,2.5,37161,65.87453804
2857,1674271,51075,726830014,21963167,Goochland County,Virginia,2.53,22482,30.931579
2858,1501196,51077,1144218810,9792929,Grayson County,Virginia,2.28,15811,13.81816123
2859,1480129,51079,403865093,1680243,Greene County,Virginia,2.62,19410,48.06060325
2860,1501122,51081,764634552,4086108,Greensville County,Virginia,2.29,11659,15.2478069
2861,1496705,51083,2117910064,30527646,Halifax County,Virginia,2.42,34779,16.42137718
2862,1480132,51085,1211818312,12652671,Hanover County,Virginia,2.66,104449,86.19196373
2863,1480133,51087,605180344,28932787,Henrico County,Virginia,2.54,325642,538.0908406
2864,1502770,51089,990282309,5272093,Henry County,Virginia,2.36,51588,52.09423569
2865,1673774,51091,1075266902,1791758,Highland County,Virginia,1.97,2214,2.059023667
2866,1702378,51093,817574799,122145854,Isle of Wight County,Virginia,2.52,36372,44.48767262
2867,1480135,51095,368724589,95245989,James City County,Virginia,2.54,74153,201.1067399
2868,1480136,51097,816239120,28893748,King and Queen County,Virginia,2.5,7052,8.639625114
2869,1480137,51099,465122891,21198264,King George County,Virginia,2.82,25890,55.66270872
2870,1480138,51101,709471336,31141592,King William County,Virginia,2.66,16497,23.25252503
2871,1480139,51103,345238881,254114185,Lancaster County,Virginia,2.08,10804,31.2942736
2872,1496538,51105,1127622401,4896868,Lee County,Virginia,2.47,24134,21.4025546
2873,1480141,51107,1335828238,14421373,Loudoun County,Virginia,3.06,385143,288.317756
2874,1494707,51109,1284976753,37794134,Louisa County,Virginia,2.6,35380,27.53357204
2875,1492239,51111,1118097710,1743628,Lunenburg County,Virginia,2.61,12278,10.98115119
2876,1494590,51113,830447699,3207612,Madison County,Virginia,2.54,13139,15.82158638
2877,1480145,51115,222498971,430080748,Mathews County,Virginia,2.22,8796,39.5327671
2878,1500747,51117,1619502374,139697793,Mecklenburg County,Virginia,2.53,30847,19.04720888
2879,1480147,51119,337554148,208310589,Middlesex County,Virginia,2.31,10700,31.69861802
2880,1674630,51121,1001920426,6290938,Montgomery County,Virginia,2.5,97997,97.80916474
2881,1500936,51125,1219224471,8984036,Nelson County,Virginia,2.28,14812,12.14870629
2882,1480150,51127,543990078,35597680,New Kent County,Virginia,2.65,21103,38.79298696
2883,1480151,51131,548282865,1511417325,Northampton County,Virginia,2.26,11957,21.80808623
2884,1480152,51133,495768323,243946540,Northumberland County,Virginia,2.15,12223,24.65466112
2885,1493928,51135,814265583,4297830,Nottoway County,Virginia,2.45,15500,19.03555833
2886,1494761,51137,883475384,6501371,Orange County,Virginia,2.61,35612,40.30898953
2887,1500440,51139,802949708,8369901,Page County,Virginia,2.52,23749,29.57719489
2888,1497999,51141,1250846143,7141128,Patrick County,Virginia,2.28,17859,14.27753533
2889,1480157,51143,2509705660,23903852,Pittsylvania County,Virginia,2.3,61676,24.57499339
2890,1674225,51145,673916979,5448475,Powhatan County,Virginia,2.54,28574,42.39988143
2891,1492359,51147,906395970,10040115,Prince Edward County,Virginia,2.51,22956,25.32667924
2892,1480160,51149,687240723,42735664,Prince George County,Virginia,2.98,37894,55.13934016
2893,1480161,51153,869562682,30888500,Prince William County,Virginia,3.22,456749,525.2628815
2894,1501465,51155,828377036,24877884,Pulaski County,Virginia,2.28,34234,41.32659225
2895,1673976,51157,689900924,2142396,Rappahannock County,Virginia,2.46,7332,10.62761296
2896,1480164,51159,495925426,64458631,Richmond County,Virginia,2.29,8878,17.90188511
2897,1480165,51161,648905646,1762430,Roanoke County,Virginia,2.38,93583,144.2166524
2898,1480166,51163,1545038082,8836969,Rockbridge County,Virginia,2.48,22509,14.56857294
2899,1488970,51165,2200943714,10647621,Rockingham County,Virginia,2.51,79444,36.09542556
2900,1497573,51167,1226419638,7550972,Russell County,Virginia,2.45,27408,22.34797874
2901,1498172,51169,1387786298,8105325,Scott County,Virginia,2.43,22009,15.85906997
2902,1673918,51171,1315897688,9738609,Shenandoah County,Virginia,2.46,43045,32.71150971
2903,1500545,51173,1168992135,3519016,Smyth County,Virginia,2.35,31059,26.56904103
2904,1480171,51175,1551866777,8133232,Southampton County,Virginia,2.51,17939,11.55962629
2905,1480172,51177,1039887175,33117022,Spotsylvania County,Virginia,3,131412,126.3714018
2906,1480173,51179,697237202,28088012,Stafford County,Virginia,3.03,144012,206.5466381
2907,1480174,51181,722475750,81216905,Surry County,Virginia,2.39,6600,9.135254713
2908,1690257,51183,1269679004,6740704,Sussex County,Virginia,2.06,11486,9.046380986
2909,1497748,51185,1343661893,2921374,Tazewell County,Virginia,2.38,42080,31.31740226
2910,1674058,51187,555641045,8578481,Warren County,Virginia,2.69,39449,70.99727487
2911,1498359,51191,1453385755,12998219,Washington County,Virginia,2.36,54406,37.43397086
2912,1480179,51193,593950813,61109991,Westmoreland County,Virginia,2.3,17638,29.69606172
2913,1496656,51195,1044903123,5257730,Wise County,Virginia,2.38,39025,37.34795996
2914,1501379,51197,1196372570,7310342,Wythe County,Virginia,2.4,28940,24.18978897
2915,1480182,51199,270917800,285551180,York County,Virginia,2.69,67587,249.4741948
2916,1498415,51510,38676699,1072887,Alexandria city,Virginia,2.21,156505,4046.493213
2917,1498416,51520,33420176,322409,Bristol city,Virginia,2.22,16843,503.9769988
2918,1498417,51530,16674747,219580,Buena Vista city,Virginia,2.32,6399,383.7539484
2919,1789068,51540,26533569,47161,Charlottesville city,Virginia,2.37,47042,1772.923952
2920,1498558,51550,876737869,32209980,Chesapeake city,Virginia,2.75,237820,271.2555353
2921,1498420,51570,19475232,766910,Colonial Heights city,Virginia,2.47,17593,903.3525249
2922,1789069,51580,14163842,521492,Covington city,Virginia,2.28,5582,394.1021087
2923,1498421,51590,110844524,2341364,Danville city,Virginia,2.16,41512,374.5065476
2924,1498422,51595,17881071,165621,Emporia city,Virginia,2.43,5381,300.9327573
2925,1789070,51600,16162729,84155,Fairfax city,Virginia,2.72,23865,1476.545205
2926,1498423,51610,5300265,32,Falls Church city,Virginia,2.66,14067,2654.018242
2927,1498424,51620,21563597,102065,Franklin city,Virginia,2.29,8211,380.7806276
2928,1498425,51630,27067169,177679,Fredericksburg city,Virginia,2.44,28469,1051.790825
2929,1498426,51640,21332076,105290,Galax city,Virginia,2.28,6638,311.1745899
2930,1498554,51650,133141155,219759022,Hampton city,Virginia,2.44,135583,1018.340272
2931,1498563,51660,44908390,131080,Harrisonburg city,Virginia,2.74,53391,1188.886976
2932,1498428,51670,26818721,1228128,Hopewell city,Virginia,2.41,22408,835.5357439
2933,1789071,51678,6473002,67783,Lexington city,Virginia,1.93,7110,1098.408436
2934,1498429,51680,126842533,1428787,Lynchburg city,Virginia,2.47,80131,631.7360439
2935,1498430,51683,25510900,144861,Manassas city,Virginia,3.25,41457,1625.070068
2936,1498431,51685,6538719,616,Manassas Park city,Virginia,3.49,16423,2511.654041
2937,1789072,51690,28376608,133615,Martinsville city,Virginia,2.25,13101,461.6830877
2938,1498555,51700,179016537,130929668,Newport News city,Virginia,2.47,180145,1006.30368
2939,1498557,51710,137985832,111697124,Norfolk city,Virginia,2.49,245592,1779.834904
